source_x,source_y,reference_x,reference_y,confidence,residual_px,inlier
949.0000,735.0000,971.4933,739.0848,0.8916,0.4466,1
957.0000,735.0000,979.2113,739.4246,0.6524,0.8850,1
973.0000,735.0000,995.7414,739.2635,0.7447,0.4354,1
981.0000,735.0000,1004.0079,740.0260,0.8920,1.1562,1
957.0000,743.0000,979.9132,747.8406,0.6199,1.0217,1
965.0000,743.0000,987.7692,747.6157,0.8870,0.7865,1
973.0000,743.0000,995.7706,747.8269,0.9710,0.9814,1
981.0000,743.0000,1003.5513,747.0682,0.8014,0.4143,1
989.0000,743.0000,1011.2470,747.2817,0.7500,0.7917,1
965.0000,751.0000,988.0907,756.0504,0.6778,1.2347,1
973.0000,751.0000,995.7439,755.0118,0.9322,0.2227,1
981.0000,751.0000,1003.2414,755.1872,0.8158,0.7462,1
989.0000,751.0000,1011.7625,755.0459,0.7405,0.2356,1
973.0000,759.0000,995.7878,763.3107,0.8358,0.4761,1
981.0000,759.0000,1004.1245,763.3971,0.5391,0.5722,1
88.0000,802.0000,108.4466,803.5240,0.7602,0.6466,1
96.0000,802.0000,117.0291,803.8217,0.9104,0.2069,1
104.0000,802.0000,125.0198,804.0870,0.9737,0.1079,1
72.0000,810.0000,92.8778,811.8015,0.8276,0.1440,1
96.0000,810.0000,116.9216,812.0290,0.8967,0.0337,1
104.0000,810.0000,125.1041,812.2647,0.9613,0.3014,1
80.0000,818.0000,100.6987,819.6758,0.7501,0.3393,1
104.0000,818.0000,125.1540,819.5530,0.8257,0.5036,1
48.0000,834.0000,68.1617,836.1533,0.8575,0.7055,1
56.0000,834.0000,76.0272,835.8887,0.8532,0.8054,1
96.0000,834.0000,116.4553,836.0222,0.5397,0.4689,1
40.0000,842.0000,60.5439,844.0251,0.7794,0.2988,1
48.0000,842.0000,68.0083,843.8647,0.9342,0.8066,1
56.0000,842.0000,76.5902,843.4184,0.9325,0.5387,1
40.0000,850.0000,60.2146,851.9117,0.6758,0.5845,1
48.0000,850.0000,68.9276,851.4571,0.9796,0.4372,1
56.0000,850.0000,76.6194,851.5364,0.9375,0.4186,1
64.0000,850.0000,84.9633,851.3970,0.5744,0.5280,1
72.0000,850.0000,92.9968,852.4084,0.6915,0.4953,1
80.0000,850.0000,100.9490,852.3666,0.8996,0.4247,1
88.0000,850.0000,108.2820,852.5922,0.7282,0.8856,1
56.0000,858.0000,76.6968,859.5063,0.9475,0.4103,1
64.0000,858.0000,84.1981,859.9029,0.9778,0.6535,1
72.0000,858.0000,92.2501,859.6410,0.9834,0.6821,1
80.0000,858.0000,100.1279,859.9297,0.9601,0.7598,1
88.0000,858.0000,108.3725,859.6465,0.7046,0.6186,1
56.0000,866.0000,76.5047,867.3743,0.6624,0.6119,1
64.0000,866.0000,84.9417,867.6052,0.6959,0.3148,1
72.0000,866.0000,92.9499,868.1679,0.9217,0.2571,1
80.0000,866.0000,100.5574,868.1313,0.9841,0.3818,1
88.0000,866.0000,108.3121,867.4643,0.9575,0.7717,1
96.0000,866.0000,116.7087,867.7824,0.6684,0.2880,1
56.0000,874.0000,76.6538,875.8900,0.5121,0.1804,1
64.0000,874.0000,84.3023,875.8209,0.8994,0.5561,1
72.0000,874.0000,92.7486,875.6371,0.8953,0.3084,1
80.0000,874.0000,100.2991,875.7573,0.9546,0.6161,1
88.0000,874.0000,109.1795,875.6815,0.9843,0.3858,1
96.0000,874.0000,116.7758,875.9319,0.9848,0.1535,1
56.0000,882.0000,77.3561,884.3569,0.8106,0.7041,1
64.0000,882.0000,84.7219,883.6054,0.8352,0.3229,1
72.0000,882.0000,93.1375,884.1314,0.9067,0.3421,1
80.0000,882.0000,101.0786,883.8529,0.8892,0.2066,1
88.0000,882.0000,108.4288,883.4466,0.8995,0.6947,1
96.0000,882.0000,116.3551,883.3601,0.9414,0.8327,1
104.0000,882.0000,124.4825,883.5606,0.9941,0.6256,1
64.0000,890.0000,84.7057,891.5881,0.9535,0.3427,1
72.0000,890.0000,92.6095,891.3606,0.9374,0.6123,1
80.0000,890.0000,100.5233,891.7004,0.5985,0.4322,1
96.0000,890.0000,117.0041,891.4506,0.6069,0.5199,1
104.0000,890.0000,125.6390,892.0709,0.9188,0.7016,1
147.0000,802.0000,167.2524,803.7538,0.5608,0.8591,1
187.0000,802.0000,208.4769,804.0875,0.6560,0.3645,1
195.0000,802.0000,215.8653,803.5289,0.9209,0.7318,1
227.0000,802.0000,247.8588,804.1685,0.9581,0.3728,1
235.0000,802.0000,255.7680,804.6195,0.9689,0.5722,1
147.0000,810.0000,167.8129,811.7339,0.9039,0.4307,1
179.0000,810.0000,200.4870,811.6571,0.6664,0.6362,1
187.0000,810.0000,208.3869,811.6281,0.8806,0.6149,1
195.0000,810.0000,215.9807,811.8621,0.8593,0.3776,1
219.0000,810.0000,240.3232,812.6594,0.5221,0.4256,1
227.0000,810.0000,248.6016,812.1464,0.9794,0.4035,1
235.0000,810.0000,256.2810,812.9423,0.9891,0.6582,1
147.0000,818.0000,167.7850,819.6082,0.7879,0.5516,1
163.0000,818.0000,183.5634,819.8356,0.6731,0.5898,1
171.0000,818.0000,191.8256,820.1026,0.7713,0.2697,1
179.0000,818.0000,199.7006,819.7555,0.8472,0.5790,1
187.0000,818.0000,208.4019,819.8124,0.9719,0.4607,1
195.0000,818.0000,215.7097,819.6602,0.5221,0.6930,1
219.0000,818.0000,240.5854,820.5377,0.6777,0.4818,1
227.0000,818.0000,248.3497,819.6971,0.9575,0.5840,1
235.0000,818.0000,255.9708,820.7984,0.9461,0.5797,1
147.0000,826.0000,167.9524,827.6805,0.6818,0.4238,1
155.0000,826.0000,175.9266,828.0561,0.8313,0.1406,1
171.0000,826.0000,191.6604,827.9721,0.7763,0.4649,1
179.0000,826.0000,200.1201,827.6606,0.9767,0.5021,1
187.0000,826.0000,207.8889,827.9766,0.9790,0.3132,1
195.0000,826.0000,215.8802,827.5610,0.9413,0.6883,1
211.0000,826.0000,232.0114,827.9492,0.9508,0.3280,1
219.0000,826.0000,239.7737,827.8385,0.7915,0.5897,1
235.0000,826.0000,256.1937,828.4366,0.8713,0.1626,1
147.0000,834.0000,167.3932,835.5011,0.8573,0.8748,1
171.0000,834.0000,192.0440,835.9184,0.9770,0.2294,1
179.0000,834.0000,199.7695,835.5469,0.9743,0.7009,1
187.0000,834.0000,207.8761,836.1138,0.9635,0.2595,1
195.0000,834.0000,215.7416,835.5492,0.8624,0.7602,1
211.0000,834.0000,231.6165,835.7728,0.9266,0.7250,1
219.0000,834.0000,239.2173,836.1296,0.7596,0.9894,1
235.0000,834.0000,256.3339,836.6960,0.7782,0.4307,1
147.0000,842.0000,168.1343,843.8110,0.5802,0.2946,1
171.0000,842.0000,191.4512,843.8199,0.8088,0.7164,1
179.0000,842.0000,200.2671,843.6785,0.9811,0.5029,1
187.0000,842.0000,207.9986,844.1464,0.8979,0.1325,1
203.0000,842.0000,223.7655,843.7614,0.6284,0.5978,1
211.0000,842.0000,232.0350,844.0701,0.9722,0.2126,1
219.0000,842.0000,239.2753,844.0562,0.7134,0.9433,1
147.0000,850.0000,167.2873,852.3477,0.8288,0.7953,1
171.0000,850.0000,192.0482,852.2662,0.7194,0.1370,1
179.0000,850.0000,200.4890,851.9138,0.6550,0.4478,1
187.0000,850.0000,207.8937,851.9503,0.9013,0.3217,1
195.0000,850.0000,216.0864,852.2495,0.6520,0.0870,1
211.0000,850.0000,231.7850,851.9365,0.6012,0.4885,1
219.0000,850.0000,239.8249,851.8759,0.6252,0.5212,1
147.0000,858.0000,167.7113,860.2186,0.8668,0.3542,1
195.0000,858.0000,216.2931,860.3217,0.8351,0.2010,1
203.0000,858.0000,223.5744,860.7974,0.6973,0.8398,1
211.0000,858.0000,232.6354,860.5492,0.5167,0.5611,1
219.0000,858.0000,240.0725,860.7442,0.8217,0.5264,1
147.0000,866.0000,168.1353,867.8727,0.8339,0.2287,1
155.0000,866.0000,175.8515,867.8520,0.5302,0.3198,1
195.0000,866.0000,216.5125,868.5078,0.5299,0.4903,1
147.0000,874.0000,167.7585,875.7510,0.9306,0.4305,1
155.0000,874.0000,175.9224,875.5082,0.5308,0.6011,1
211.0000,874.0000,232.5049,876.4852,0.6602,0.4223,1
147.0000,882.0000,167.6841,883.8126,0.8771,0.4415,1
155.0000,882.0000,176.2551,884.0116,0.7113,0.2126,1
211.0000,882.0000,232.0966,884.7885,0.6384,0.5873,1
219.0000,882.0000,240.1939,884.7458,0.7513,0.5213,1
227.0000,882.0000,248.5523,884.5742,0.5860,0.4702,1
155.0000,890.0000,175.7934,892.1044,0.6060,0.2653,1
203.0000,890.0000,224.0737,892.9212,0.8804,0.7390,1
211.0000,890.0000,232.2098,892.7747,0.5504,0.5705,1
219.0000,890.0000,240.3073,892.5115,0.9058,0.3083,1
227.0000,890.0000,248.5973,892.1502,0.6122,0.3869,1
278.0000,802.0000,299.2158,804.6976,0.8094,0.3394,1
286.0000,802.0000,306.7189,804.9032,0.6327,0.8100,1
294.0000,802.0000,315.0334,804.4162,0.6933,0.3347,1
302.0000,802.0000,323.5992,804.9152,0.9318,0.5310,1
310.0000,802.0000,330.8120,805.0230,0.9405,0.8271,1
318.0000,802.0000,338.8679,804.9586,0.6889,0.7440,1
278.0000,810.0000,299.4318,812.2199,0.9285,0.1848,1
294.0000,810.0000,314.6883,812.4497,0.8882,0.6813,1
302.0000,810.0000,323.3776,813.0197,0.9548,0.5940,1
310.0000,810.0000,331.1647,812.1599,0.9258,0.3706,1
318.0000,810.0000,338.8427,812.7577,0.8320,0.6521,1
326.0000,810.0000,347.0470,812.3341,0.8543,0.4183,1
358.0000,810.0000,379.6480,812.2933,0.7293,0.2837,1
366.0000,810.0000,387.3970,812.3881,0.5167,0.2174,1
278.0000,818.0000,299.0248,821.1098,0.9396,0.7990,1
286.0000,818.0000,307.0336,820.7051,0.5147,0.4475,1
294.0000,818.0000,314.7719,820.4021,0.7172,0.5968,1
302.0000,818.0000,323.2600,820.3616,0.7588,0.1406,1
318.0000,818.0000,338.5211,820.0254,0.9302,0.9993,1
326.0000,818.0000,347.4342,821.1046,0.6083,0.6318,1
358.0000,818.0000,378.7579,820.8825,0.6533,0.8293,1
366.0000,818.0000,387.2604,820.6440,0.8407,0.2845,1
278.0000,826.0000,299.6211,828.7778,0.8402,0.4998,1
286.0000,826.0000,306.9858,829.2011,0.9668,0.8930,1
294.0000,826.0000,315.4255,828.8371,0.7677,0.4379,1
302.0000,826.0000,323.3150,828.2969,0.9376,0.1422,1
310.0000,826.0000,330.5998,828.1440,0.9275,0.8567,1
318.0000,826.0000,338.5770,828.6332,0.8042,0.8651,1
342.0000,826.0000,363.3342,828.6198,0.5794,0.1846,1
350.0000,826.0000,371.7742,829.0286,0.6792,0.5801,1
358.0000,826.0000,379.6162,829.0022,0.5193,0.4768,1
278.0000,834.0000,298.9748,837.1386,0.6793,0.8514,1
286.0000,834.0000,307.3063,836.7110,0.9574,0.3310,1
294.0000,834.0000,314.6409,836.9850,0.9676,0.9344,1
302.0000,834.0000,322.4752,836.0788,0.9717,0.9727,1
310.0000,834.0000,331.3596,836.3590,0.6054,0.0872,1
334.0000,834.0000,355.5687,836.9324,0.8434,0.4621,1
342.0000,834.0000,363.5430,836.8566,0.8759,0.3625,1
350.0000,834.0000,370.8898,836.7244,0.6718,0.6405,1
358.0000,834.0000,379.2368,836.2766,0.9747,0.3777,1
278.0000,842.0000,299.2942,844.9725,0.8274,0.6105,1
286.0000,842.0000,307.3393,845.0903,0.8722,0.7104,1
294.0000,842.0000,315.2694,844.9154,0.8908,0.5283,1
302.0000,842.0000,323.2130,845.0677,0.9422,0.6772,1
310.0000,842.0000,330.8141,844.2378,0.9672,0.6221,1
318.0000,842.0000,338.7845,845.0459,0.8562,0.8761,1
326.0000,842.0000,346.7089,845.1856,0.6900,1.0289,1
334.0000,842.0000,355.0222,844.5076,0.9442,0.4385,1
342.0000,842.0000,363.3053,844.6741,0.7689,0.2474,1
350.0000,842.0000,371.7542,844.8130,0.7724,0.3953,1
358.0000,842.0000,378.9828,844.6707,0.9123,0.5494,1
366.0000,842.0000,387.7249,844.0253,0.9210,0.5564,1
278.0000,850.0000,299.3885,852.4956,0.8737,0.1460,1
286.0000,850.0000,307.7820,852.8830,0.8035,0.6641,1
294.0000,850.0000,315.9893,852.6392,0.7422,0.6662,1
302.0000,850.0000,323.1900,853.0329,0.8654,0.6533,1
310.0000,850.0000,330.6230,852.6794,0.9138,0.8228,1
318.0000,850.0000,338.8744,852.9685,0.7258,0.7600,1
326.0000,850.0000,347.6261,853.0859,0.7364,0.6519,1
334.0000,850.0000,355.2501,853.0367,0.9400,0.5976,1
342.0000,850.0000,363.6773,852.6732,0.9922,0.2679,1
350.0000,850.0000,371.7593,852.0671,0.9505,0.5156,1
358.0000,850.0000,379.7280,852.0253,0.9969,0.5456,1
366.0000,850.0000,387.2011,852.2876,0.7652,0.4190,1
286.0000,858.0000,307.1668,860.6430,0.9164,0.3268,1
294.0000,858.0000,315.8584,860.8572,0.6765,0.6752,1
302.0000,858.0000,323.6096,860.4016,0.8483,0.2213,1
310.0000,858.0000,331.5863,860.0997,0.8768,0.3708,1
318.0000,858.0000,338.9390,860.7542,0.8657,0.5779,1
326.0000,858.0000,347.0749,860.4752,0.8475,0.3680,1
334.0000,858.0000,355.0030,860.9549,0.9797,0.6637,1
342.0000,858.0000,363.6269,860.6569,0.9830,0.2227,1
350.0000,858.0000,371.8526,860.5606,0.9906,0.3599,1
358.0000,858.0000,379.2842,859.8619,0.9976,0.7013,1
366.0000,858.0000,387.5150,860.1165,0.8941,0.4248,1
286.0000,866.0000,307.6186,868.1883,0.7250,0.3225,1
302.0000,866.0000,323.1786,868.2403,0.8103,0.2665,1
310.0000,866.0000,331.9113,868.2359,0.9491,0.5374,1
318.0000,866.0000,339.6792,868.0806,0.9441,0.4384,1
326.0000,866.0000,347.7023,869.0054,0.8410,0.6091,1
334.0000,866.0000,355.9006,868.8707,0.9774,0.5942,1
342.0000,866.0000,363.6085,868.9869,0.9973,0.5156,1
350.0000,866.0000,371.5358,868.6809,0.9762,0.1807,1
358.0000,866.0000,379.2123,868.2066,0.9838,0.4366,1
366.0000,866.0000,387.3040,868.8155,0.5501,0.3600,1
302.0000,874.0000,323.6682,876.1263,0.5037,0.3917,1
318.0000,874.0000,340.2202,876.6730,0.8567,0.8301,1
326.0000,874.0000,347.8925,876.4299,0.7191,0.4499,1
334.0000,874.0000,355.4811,876.5259,0.9424,0.0613,1
342.0000,874.0000,363.9522,876.2849,0.9448,0.5134,1
350.0000,874.0000,371.6506,876.7123,0.8831,0.2607,1
358.0000,874.0000,379.3694,876.7333,0.9581,0.2601,1
278.0000,882.0000,298.4225,884.0658,0.6059,0.9553,1
294.0000,882.0000,315.0772,884.2758,0.8851,0.3125,1
302.0000,882.0000,323.1540,884.5360,0.8264,0.2728,1
310.0000,882.0000,331.2505,884.8528,0.9220,0.4653,1
318.0000,882.0000,339.7481,884.1235,0.6373,0.4459,1
326.0000,882.0000,347.6092,884.0971,0.9078,0.3882,1
334.0000,882.0000,355.1400,884.9612,0.9518,0.5914,1
342.0000,882.0000,363.4219,884.4349,0.8197,0.0742,1
278.0000,890.0000,298.4849,892.6077,0.9840,0.8904,1
286.0000,890.0000,306.6273,891.9902,0.9469,0.8157,1
294.0000,890.0000,314.0573,891.8230,0.9580,1.4268,0
302.0000,890.0000,322.5202,891.6824,0.8802,1.1242,1
310.0000,890.0000,331.3779,892.3470,0.5491,0.0712,1
318.0000,890.0000,339.7548,892.1182,0.7757,0.4522,1
326.0000,890.0000,348.5409,892.5104,0.9543,1.0990,1
334.0000,890.0000,355.3199,892.2317,0.9726,0.2704,1
342.0000,890.0000,363.4217,892.2638,0.9608,0.2224,1
433.0000,802.0000,453.8563,804.6326,0.9419,0.8282,1
441.0000,802.0000,461.9194,804.4230,0.8749,0.8346,1
449.0000,802.0000,470.6069,804.2006,0.9793,0.5467,1
457.0000,802.0000,478.1082,804.0607,0.7528,0.9342,1
489.0000,802.0000,511.3776,804.4548,0.5405,0.6765,1
497.0000,802.0000,518.6979,804.5647,0.6363,0.3003,1
409.0000,810.0000,430.2079,812.6628,0.5629,0.4201,1
417.0000,810.0000,437.8066,813.3633,0.5579,1.0911,1
425.0000,810.0000,446.4973,812.3278,0.8586,0.3921,1
433.0000,810.0000,454.0494,812.7738,0.9770,0.6369,1
441.0000,810.0000,462.3123,812.1128,0.9829,0.7172,1
409.0000,818.0000,430.7920,821.1475,0.9070,0.5274,1
417.0000,818.0000,438.0809,821.6330,0.7443,1.1227,1
425.0000,818.0000,446.5043,821.0699,0.9383,0.4217,1
433.0000,818.0000,454.5393,820.8390,0.9815,0.2019,1
441.0000,818.0000,462.2422,820.6204,0.9886,0.4673,1
449.0000,818.0000,470.6097,820.8537,0.6088,0.1647,1
457.0000,818.0000,479.2712,821.6700,0.6736,1.0672,1
409.0000,826.0000,430.4072,829.1186,0.9206,0.5244,1
417.0000,826.0000,438.4409,829.2436,0.8646,0.6189,1
425.0000,826.0000,447.0951,828.7504,0.9825,0.4369,1
433.0000,826.0000,454.5853,828.3592,0.9926,0.3480,1
441.0000,826.0000,462.4553,828.8639,0.9949,0.2896,1
449.0000,826.0000,471.0438,829.0248,0.9696,0.4411,1
457.0000,826.0000,478.4101,829.7867,0.9511,1.0932,1
409.0000,834.0000,430.3943,837.1351,0.9701,0.5477,1
417.0000,834.0000,438.3854,836.9082,0.9338,0.3627,1
425.0000,834.0000,446.9158,837.4434,0.9936,0.8098,1
433.0000,834.0000,454.3416,836.8237,0.9906,0.3664,1
441.0000,834.0000,462.6146,836.9842,0.9981,0.2903,1
449.0000,834.0000,470.6756,836.9875,0.9945,0.2674,1
457.0000,834.0000,478.5340,837.0306,0.9691,0.3541,1
409.0000,842.0000,430.3288,845.0948,0.9791,0.5475,1
417.0000,842.0000,439.0432,844.7585,0.9803,0.4097,1
425.0000,842.0000,446.6206,845.1917,0.9974,0.5232,1
433.0000,842.0000,454.5762,844.6889,0.9908,0.1071,1
441.0000,842.0000,462.5035,844.8697,0.9988,0.2581,1
449.0000,842.0000,470.8327,844.8947,0.9769,0.2078,1
457.0000,842.0000,478.1503,844.6733,0.9002,0.5905,1
409.0000,850.0000,430.4983,852.3575,0.9240,0.3060,1
417.0000,850.0000,438.7578,853.1329,0.8921,0.4948,1
425.0000,850.0000,446.5970,853.1807,0.9973,0.5179,1
433.0000,850.0000,454.4892,853.3726,0.9927,0.7155,1
441.0000,850.0000,462.5969,852.9605,0.9888,0.2800,1
449.0000,850.0000,470.7819,853.4843,0.9936,0.7693,1
457.0000,850.0000,478.0231,853.0243,0.7726,0.7712,1
409.0000,858.0000,430.5689,860.3983,0.9451,0.2404,1
417.0000,858.0000,438.6639,860.5286,0.9674,0.1201,1
425.0000,858.0000,446.8810,861.2199,0.8892,0.5958,1
433.0000,858.0000,454.4413,860.7757,0.9865,0.2604,1
441.0000,858.0000,462.1499,860.9362,0.9752,0.6014,1
449.0000,858.0000,470.7914,861.7389,0.8666,1.0270,1
457.0000,858.0000,478.3083,861.1964,0.9069,0.6334,1
409.0000,866.0000,430.6120,868.6872,0.9314,0.0622,1
417.0000,866.0000,439.1324,868.7793,0.9908,0.5027,1
425.0000,866.0000,446.7339,869.5171,0.9151,0.8586,1
433.0000,866.0000,454.5385,869.8247,0.6371,1.1561,1
441.0000,866.0000,462.4783,869.2419,0.8977,0.5913,1
449.0000,866.0000,470.9333,869.3088,0.7747,0.6343,1
409.0000,874.0000,431.0834,877.4955,0.7919,0.9816,1
417.0000,874.0000,438.4786,876.8283,0.9464,0.2526,1
425.0000,874.0000,446.6673,877.1102,0.9144,0.4521,1
433.0000,874.0000,455.0874,877.2497,0.7173,0.7020,1
449.0000,874.0000,470.9946,877.5934,0.7172,0.9266,1
457.0000,874.0000,478.9219,877.4624,0.8549,0.7599,1
409.0000,882.0000,431.0596,885.4852,0.7679,0.9643,1
417.0000,882.0000,439.1117,885.2946,0.9708,0.8031,1
425.0000,882.0000,446.4493,885.2491,0.9837,0.6327,1
433.0000,882.0000,454.3452,885.1316,0.9898,0.5717,1
441.0000,882.0000,462.9631,884.8390,0.8706,0.3006,1
449.0000,882.0000,470.9152,885.3452,0.8030,0.6688,1
457.0000,882.0000,478.6206,885.2641,0.7077,0.5550,1
417.0000,890.0000,438.9949,892.2416,0.9490,0.5240,1
425.0000,890.0000,446.9606,892.3972,0.9980,0.3886,1
433.0000,890.0000,454.2122,892.7855,0.9977,0.4872,1
441.0000,890.0000,462.9486,892.8509,0.9506,0.2960,1
449.0000,890.0000,470.3488,892.9392,0.6626,0.4416,1
457.0000,890.0000,479.3753,892.6629,0.5150,0.6384,1
727.0000,802.0000,748.9964,805.0871,0.5068,0.4174,1
743.0000,802.0000,765.3647,805.6973,0.7387,0.3473,1
743.0000,810.0000,766.1304,813.2672,0.7412,0.7535,1
759.0000,818.0000,781.0564,821.8271,0.8156,0.5766,1
727.0000,826.0000,749.1580,829.3723,0.6742,0.1986,1
743.0000,826.0000,765.3793,829.1044,0.7443,0.2367,1
759.0000,826.0000,781.9442,829.5909,0.7210,0.5690,1
711.0000,834.0000,733.1920,837.5190,0.6387,0.2745,1
719.0000,842.0000,740.7365,845.4312,0.7106,0.6097,1
727.0000,842.0000,749.3272,846.3090,0.7348,1.0077,1
735.0000,842.0000,757.7600,845.4637,0.8632,0.4215,1
743.0000,842.0000,765.8420,845.8709,0.7291,0.7059,1
687.0000,850.0000,707.7960,853.5527,0.5759,1.4991,0
703.0000,850.0000,724.4341,853.4673,0.5181,0.8860,1
727.0000,850.0000,749.2504,853.3955,0.8196,0.1368,1
735.0000,850.0000,757.2888,853.8514,0.9203,0.5416,1
743.0000,850.0000,765.5750,853.6112,0.8908,0.3391,1
687.0000,858.0000,709.0475,861.5407,0.8452,0.3899,1
695.0000,858.0000,716.5377,861.2730,0.8604,0.7385,1
735.0000,858.0000,757.0492,860.7497,0.7845,0.6450,1
743.0000,858.0000,764.8889,861.1379,0.9561,0.5298,1
687.0000,866.0000,709.7778,869.6557,0.7713,0.6862,1
727.0000,866.0000,749.8492,868.9682,0.5281,0.5974,1
743.0000,866.0000,765.3017,869.6326,0.6015,0.3176,1
759.0000,866.0000,781.5982,869.4621,0.6169,0.2062,1
695.0000,882.0000,716.9869,884.3201,0.5290,0.9444,1
711.0000,882.0000,733.9082,885.5200,0.8419,0.6535,1
719.0000,882.0000,741.7902,884.4479,0.8130,0.9416,1
695.0000,890.0000,716.8635,893.3570,0.9752,0.4361,1
703.0000,890.0000,725.0248,892.9655,0.8957,0.3796,1
759.0000,890.0000,781.4115,893.2786,0.5245,0.0719,1
818.0000,802.0000,840.9200,805.1628,0.5963,0.5053,1
842.0000,802.0000,864.6899,805.0016,0.6651,0.5622,1
858.0000,802.0000,880.7759,805.1009,0.9133,0.5082,1
866.0000,802.0000,888.6956,805.4105,0.9909,0.2004,1
874.0000,802.0000,896.2234,805.6091,0.8111,0.4532,1
882.0000,802.0000,904.3459,805.4283,0.7139,0.4082,1
818.0000,810.0000,840.9320,812.9835,0.8699,0.6454,1
826.0000,810.0000,848.4055,812.8483,0.6579,0.6919,1
834.0000,810.0000,856.8396,813.2371,0.5456,0.3927,1
842.0000,810.0000,864.5274,812.8116,0.6187,0.7466,1
866.0000,810.0000,889.0602,813.5274,0.8983,0.4089,1
874.0000,810.0000,896.3380,813.8401,0.9971,0.4033,1
882.0000,810.0000,904.7180,813.3117,0.6129,0.3268,1
802.0000,818.0000,824.1469,821.4984,0.7364,0.3690,1
818.0000,818.0000,840.2142,821.9013,0.6985,0.5230,1
826.0000,818.0000,848.1732,820.9822,0.7298,0.6656,1
858.0000,818.0000,880.8540,821.4184,0.8177,0.2701,1
866.0000,818.0000,888.3036,821.9840,0.9768,0.5223,1
874.0000,818.0000,896.9598,821.5582,0.9768,0.2890,1
882.0000,818.0000,904.9070,821.8291,0.5730,0.2877,1
890.0000,818.0000,912.1532,821.5163,0.8782,0.5759,1
802.0000,826.0000,824.7119,829.3091,0.9571,0.2508,1
826.0000,826.0000,848.1043,829.6856,0.5442,0.4952,1
842.0000,826.0000,865.0317,829.3801,0.7293,0.4584,1
850.0000,826.0000,872.3243,829.7210,0.5779,0.3373,1
858.0000,826.0000,881.2436,829.0155,0.9574,0.8265,1
866.0000,826.0000,888.8863,829.6366,0.7608,0.2303,1
874.0000,826.0000,896.2709,829.7978,0.7067,0.4457,1
882.0000,826.0000,904.4895,829.4859,0.8044,0.2522,1
890.0000,826.0000,912.4595,829.5908,0.9068,0.2604,1
802.0000,834.0000,824.8847,837.6822,0.9907,0.4304,1
810.0000,834.0000,832.9452,837.7259,0.8668,0.4808,1
818.0000,834.0000,840.6349,836.9416,0.9369,0.5594,1
826.0000,834.0000,848.6794,837.9844,0.9487,0.4856,1
834.0000,834.0000,856.4275,837.3679,0.9118,0.2264,1
842.0000,834.0000,865.1053,837.6518,0.9852,0.5111,1
850.0000,834.0000,872.4348,837.8576,0.8462,0.3510,1
858.0000,834.0000,880.2632,837.7209,0.7243,0.4044,1
866.0000,834.0000,888.6304,837.3328,0.5390,0.2639,1
874.0000,834.0000,896.5093,836.6962,0.5626,0.9309,1
882.0000,834.0000,903.8478,836.7936,0.8603,1.1899,1
802.0000,842.0000,824.1243,845.8470,0.9959,0.5516,1
810.0000,842.0000,832.4618,845.4859,0.9915,0.0727,1
818.0000,842.0000,840.8896,845.6043,0.9939,0.3562,1
826.0000,842.0000,849.0396,845.1325,0.9776,0.6018,1
834.0000,842.0000,856.5384,845.8932,0.9463,0.3715,1
842.0000,842.0000,864.6845,845.1334,0.9735,0.4159,1
850.0000,842.0000,872.2759,845.8267,0.9182,0.4393,1
858.0000,842.0000,880.7065,845.5449,0.6849,0.0714,1
882.0000,842.0000,904.0967,845.0169,0.8643,0.8541,1
890.0000,842.0000,912.1304,845.8778,0.5550,0.6295,1
802.0000,850.0000,824.6540,853.4007,0.9535,0.1485,1
810.0000,850.0000,832.4479,853.3971,0.9849,0.1140,1
818.0000,850.0000,841.0675,853.9159,0.6437,0.6696,1
826.0000,850.0000,848.1047,853.1752,0.5818,0.5705,1
834.0000,850.0000,856.5642,853.0513,0.7764,0.4713,1
842.0000,850.0000,865.1687,853.5571,0.7612,0.5628,1
850.0000,850.0000,872.8586,853.7968,0.9777,0.3365,1
858.0000,850.0000,880.6592,854.0057,0.8853,0.4339,1
882.0000,850.0000,904.3000,852.8229,0.9562,0.8923,1
890.0000,850.0000,912.6787,853.5831,0.8556,0.0663,1
802.0000,858.0000,824.8413,861.4154,0.9591,0.3271,1
810.0000,858.0000,832.3393,862.0867,0.6550,0.6480,1
818.0000,858.0000,840.2594,860.9955,0.6921,0.5708,1
826.0000,858.0000,848.2145,860.9276,0.9400,0.6759,1
850.0000,858.0000,872.5721,861.0876,0.9741,0.4677,1
858.0000,858.0000,880.5923,860.7634,0.8955,0.8072,1
882.0000,858.0000,904.7406,861.3050,0.8110,0.3173,1
890.0000,858.0000,912.6870,861.9141,0.9676,0.2795,1
802.0000,866.0000,824.2956,869.8068,0.9327,0.4206,1
810.0000,866.0000,832.8549,869.2324,0.9024,0.3962,1
826.0000,866.0000,848.2987,869.1717,0.6596,0.4256,1
834.0000,866.0000,856.5576,869.1895,0.5693,0.3278,1
842.0000,866.0000,864.1794,868.5987,0.5634,1.0270,1
850.0000,866.0000,872.8592,868.7232,0.9787,0.8587,1
858.0000,866.0000,880.7932,868.9993,0.7814,0.5863,1
882.0000,866.0000,904.6388,869.0609,0.6913,0.5583,1
890.0000,866.0000,912.4536,870.0733,0.8514,0.5122,1
810.0000,874.0000,832.4144,877.9443,0.5414,0.4966,1
850.0000,874.0000,873.0205,877.5372,0.9371,0.3955,1
